stop_id,stop_code,stop_name,stop_lat,stop_lon,wheelchair_boarding,platform_code
37540,37540,Niagara Falls Boulevard 98th Street,43.096554,-78.949644,0,
37550,37550,Niagara Falls Boulevard 98th Street,43.096897,-78.949719,0,
37560,37560,Niagara Falls Boulevard Almeda Aven,42.984546,-78.822683,0,
37570,37570,Niagara Falls Boulevard Anthony Str,43.094578,-78.955905,0,
37610,37610,Niagara Falls Boulevard Betina Aven,42.976114,-78.82305,0,
37612,37612,"Niagara Falls Boulevard Summit Inn ",43.095436,-78.953616,0,
37620,37620,Niagara Falls Boulevard Boulevard M,42.987618,-78.820773,0,
37629,37629,Niagara Falls Boulevard Motel 6 Wes,43.093838,-78.957846,0,
37640,37640,Niagara Falls Boulevard Braxmar Roa,42.993367,-78.822666,0,
37650,37650,"Niagara Falls Boulevard Briarhurst ",42.986088,-78.822865,0,
37660,37660,Niagara Falls Boulevard Brighton Ro,42.991236,-78.822695,0,
37670,37670,Niagara Falls Boulevard Cambridge B,42.963648,-78.823573,0,
37680,37680,Niagara Falls Boulevard Caravelle D,43.098273,-78.945392,0,
37690,37690,Niagara Falls Boulevard Caravelle D,43.09865,-78.945049,0,
37700,37700,Niagara Falls Boulevard Chalmers Av,42.967486,-78.823535,0,
37712,37712,Niagara Falls Boulevard Crestwood H,43.092518,-78.906255,0,
37720,37720,Niagara Falls Boulevard Creekside D,43.030807,-78.822123,0,
37722,37722,Niagara Falls Boulevard Creekside D,43.030517,-78.822416,0,
37730,37730,Niagara Falls Boulevard Decatur Roa,42.968851,-78.823279,0,
37740,37740,Niagara Falls Boulevard Decatur Roa,42.969387,-78.823473,0,
37760,37760,Niagara Falls Boulevard Draden Lane,43.014717,-78.822194,0,
37765,37765,Niagara Falls Boulevard East Robins,43.035879,-78.822917,0,
37770,37770,Niagara Falls Boulevard Edward Whit,43.016663,-78.822112,0,
37780,37780,Niagara Falls Boulevard Eggert Road,42.979228,-78.822914,0,
37790,37790,Niagara Falls Boulevard Eggert Road,42.979218,-78.823145,0,
37800,37800,Niagara Falls Boulevard Ellicot Cre,43.024103,-78.822025,0,
37810,37810,Niagara Falls Boulevard Ellicot Cre,43.023758,-78.822325,0,
37820,37820,Niagara Falls Boulevard Ellicot Cre,43.025237,-78.822323,0,
37850,37850,Niagara Falls Boulevard Farragut Av,43.015287,-78.822375,0,
37858,37858,Niagara Falls Boulevard Forbes Aven,43.020446,-78.822145,0,
37860,37860,Niagara Falls Boulevard Forbes Aven,43.020928,-78.822344,0,
37870,37870,Niagara Falls Boulevard Ford Avenue,42.964176,-78.823643,0,
37880,37880,Niagara Falls Boulevard Romney Road,42.998399,-78.822264,0,
37890,37890,Niagara Falls Boulevard Glenalby Ro,42.997689,-78.822649,0,
37920,37920,Niagara Falls Boulevard Green Acres,42.999758,-78.822602,0,
37930,37930,"Niagara Falls Boulevard Greenhaven ",43.007268,-78.822213,0,
37940,37940,"Niagara Falls Boulevard Greenhaven ",43.007707,-78.822465,0,
37960,37960,Niagara Falls Boulevard Highland Av,42.974577,-78.823313,0,
37968,37968,Niagara Falls Boulevard Irvington D,43.027942,-78.822031,0,
37969,37969,Niagara Falls Boulevard Irvington D,43.028175,-78.822349,0,
37970,37970,Niagara Falls Boulevard Irwin Place,43.025397,-78.822064,0,
37987,37987,Niagara Falls Boulevard Plaza 2 Nor,43.000273,-78.822244,0,
37990,37990,"Niagara Falls Boulevard Kenilworth ",42.960652,-78.823862,0,
37992,37992,Niagara Falls Boulevard Kenmore Ave,42.958478,-78.823753,0,
38000,38000,Kenmore Avenue Niagara Falls Boulev,42.958054,-78.823497,0,
38003,38003,Niagara Falls Boulevard North Frenc,43.034271,-78.822514,0,
38007,38007,Niagara Falls Boulevard North Frenc,43.0345,-78.822955,0,
38010,38010,Niagara Falls Boulevard Koenig Road,43.001647,-78.822564,0,
38020,38020,Niagara Falls Boulevard Lincoln Par,42.971966,-78.823413,0,
38030,38030,"Niagara Falls Boulevard Longmeadow ",42.972321,-78.823143,0,
38047,38047,Niagara Falls Boulevard Mall Entran,42.987977,-78.822496,0,
38050,38050,"Niagara Falls Boulevard Maple Road ",42.990768,-78.822341,0,
38060,38060,"Niagara Falls Boulevard Meyer Road ",42.992478,-78.822413,0,
38100,38100,Niagara Falls Boulevard Moore Avenu,42.976638,-78.823236,0,
38110,38110,Niagara Falls Boulevard Mr T Liquor,43.095227,-78.953655,0,
38120,38120,Niagara Falls Boulevard Neimel Driv,43.093546,-78.958194,0,
38201,38201,Niagara Falls Boulevard Old Falls B,43.097657,-78.920786,0,
38202,38202,Niagara Falls Boulevard Old Falls B,43.097678,-78.919956,0,
38210,38210,Niagara Falls Boulevard Oxford Aven,42.966637,-78.823415,0,
38220,38220,Niagara Falls Boulevard Packard Roa,43.093909,-79.010189,0,
38240,38240,Niagara Falls Boulevard Paige Avenu,42.965898,-78.823593,0,
38243,38243,Niagara Falls Boulevard TJ Maxx Pla,42.982198,-78.822743,0,
38250,38250,Niagara Falls Boulevard Princeton A,42.960865,-78.823619,0,
38260,38260,Niagara Falls Boulevard Ridge Lea R,43.001206,-78.822286,0,
38270,38270,Niagara Falls Boulevard Rochelle Pl,42.984387,-78.822935,0,
38280,38280,Niagara Falls Boulevard Roger Chaff,43.018558,-78.822155,0,
38290,38290,Niagara Falls Boulevard Ruth Avenue,42.974252,-78.823106,0,
38300,38300,Niagara Falls Boulevard Sands Hotel,43.094397,-78.955894,0,
38308,38308,Niagara Falls Boulevard Sheridan Dr,42.980611,-78.822742,0,
38310,38310,Niagara Falls Boulevard Sheridan Dr,42.982132,-78.82307,0,
38360,38360,Niagara Falls Boulevard ARC East,43.094082,-78.910645,0,
38370,38370,Niagara Falls Boulevard ARC West Op,43.094239,-78.910431,0,
38380,38380,Niagara Falls Boulevard Thistle Ave,43.018938,-78.822355,0,
38390,38390,Niagara Falls Boulevard Treadwell R,42.986458,-78.822559,0,
38410,38410,Niagara Falls Boulevard Tuscarora R,43.091412,-78.963803,0,
38420,38420,Niagara Falls Boulevard Tuscarora R,43.091732,-78.963523,0,
38430,38430,Niagara Falls Boulevard Vinson Driv,43.017096,-78.822364,0,
38450,38450,"Niagara Falls Boulevard Home Depot ",43.010666,-78.822204,0,
38452,38452,"Niagara Falls Boulevard Home Depot ",43.010587,-78.822446,0,
38455,38455,Niagara Falls Boulevard Walmore Roa,43.098955,-78.926808,0,
38460,38460,Niagara Falls Boulevard Walmore Roa,43.099161,-78.926745,0,
38470,38470,Ward Road Niagara Falls Boulevard N,43.087108,-78.889485,0,
38473,38473,Niagara Falls Boulevard Ward Road E,43.08685,-78.889716,0,
38490,38490,Niagara Falls Boulevard Willow Ridg,43.012256,-78.822175,0,
38500,38500,Niagara Falls Boulevard Willow Ridg,43.012718,-78.822395,0,
38503,38503,Niagara Falls Boulevard Witmer Road,43.091028,-78.901685,0,
38506,38506,Niagara Falls Boulevard Witmer Road,43.091118,-78.901055,0,
38510,38510,Niagara Falls Boulevard Yorkshire R,42.994882,-78.822302,0,
38520,38520,Niagara Falls Boulevard Yorkshire R,42.995728,-78.822645,0,
38542,38542,Odell Street Hamburg Tpk West,42.820938,-78.848236,0,
38543,38543,Odell Street Steelawanna Avenue Eas,42.820858,-78.847445,0,
38555,38555,O Hara Road Cardinal O Hara H.S. No,43.000292,-78.863585,0,
38570,38570,Ohio Street Childs Street North,42.860297,-78.867545,0,
38578,38578,Ohio Street Fuhrmann Boulevard Sout,42.853416,-78.863885,0,
38580,38580,Ohio Street Ganson Street South,42.861038,-78.867614,0,
38590,38590,Ohio Street Pierce & Stevens Street,42.857816,-78.866644,0,
38600,38600,Ohio Street Pierce & Stevens Street,42.857618,-78.866646,0,
38620,38620,Louisiana Street St Clair Street No,42.863323,-78.867152,0,
38640,38640,Old Lake Shore Road Arthur Avenue N,42.619258,-79.097696,0,
38740,38740,East Robinson Road Niagara Falls Bo,43.036046,-78.821364,0,
38880,38880,Old Lake Shore Road Herr Road North,42.631278,-79.082204,0,
38900,38900,"Old Lake Shore Road Kennedy Avenue ",42.624828,-79.093361,0,
39050,39050,Old Lake Shore Road Reeves Road Nor,42.614649,-79.098738,0,
39053,39053,Lakeshore Road Reeves Road South,42.614714,-79.098824,0,
39740,39740,Oliver Street Robinson Street South,43.032598,-78.876496,0,
39790,39790,Oliver Street Wheatfield Street Sou,43.036038,-78.877555,0,
39791,39791,Oliver Street Wheatfield Street Nor,43.035889,-78.877532,0,
39930,39930,Ontario Avenue 16th Street East Far,43.108572,-79.041962,0,
39940,39940,Ontario Avenue 18th Street East Nea,43.108561,-79.039852,0,
39950,39950,Ontario Avenue 18th Street West Opp,43.108731,-79.039699,0,
39960,39960,Ontario Avenue 21st Street West Nea,43.108704,-79.036742,0,
39970,39970,Ontario Avenue 22nd Street East Nea,43.108527,-79.036254,0,
39980,39980,Ontario Avenue 24th Street East Nea,43.108536,-79.033667,0,
39990,39990,Ontario Avenue 24th Street West Nea,43.108709,-79.03318,0,
40030,40030,Ontario Street Chadduck Avenue Nort,42.955094,-78.898715,0,
40040,40040,Ontario Street Chadduck Avenue Sout,42.955496,-78.898445,0,
40050,40050,Ontario Street Crowley Avenue North,42.953085,-78.900568,0,
40060,40060,Ontario Street Crowley Avenue South,42.953447,-78.900345,0,
40070,40070,Ontario Street Gallatin Avenue Nort,42.950968,-78.902157,0,
40080,40080,"Ontario Avenue Hyde Park Boulevard ",43.108526,-79.030524,0,
40081,40081,"Ontario Street Hyde Park Boulevard ",43.108721,-79.030503,0,
40083,40083,Ontario St Kenmore Extension North,42.960716,-78.894165,0,
40087,40087,"Ontario St Kenmore Extension South ",42.960782,-78.89424,0,
40100,40100,Ontario Avenue Lockport Road West O,43.108724,-79.042009,0,
40150,40150,"Ontario Avenue Philadelphia Street ",42.957176,-78.896747,0,
40160,40160,"Ontario Street Philadelphia Street ",42.957526,-78.896545,0,
40173,40173,Ontario Street Riverside High Schoo,42.946767,-78.906467,0,
40180,40180,Ontario Street Saratoga Street Sout,42.951716,-78.901946,0,
40190,40190,Ontario Street Skillen Street North,42.959065,-78.895028,0,
40200,40200,Ontario Street Skillen Street South,42.959006,-78.895155,0,
40210,40210,Ontario Street Tonawanda Street Nor,42.949896,-78.903385,0,
40220,40220,Ontario Street Tonawanda Street Sou,42.950106,-78.903443,0,
40222,40222,"Orchard Park Road 620 Orchard Park ",42.831032,-78.776975,0,
40223,40223,"Orchard Park Road 629 Orchard Park ",42.831086,-78.777329,0,
40530,40530,Orchard Park Road Orchard Health No,42.831542,-78.777718,0,
40590,40590,Orchard Park Road Ridge Road North,42.829927,-78.776184,0,
40600,40600,Orchard Park Road Ridge Road South,42.829726,-78.776448,0,
40650,40650,Orchard Park Road The Shops East Op,42.832371,-78.784884,0,
40651,40651,Orchard Park Road Shops/Wegmans Dri,42.834671,-78.786957,0,
40652,40652,Orchard Park Road Shops/Wegmans Dri,42.834826,-78.786659,0,
40830,40830,Paramount Parkway Paramount Loop St,42.986594,-78.858356,0,
40870,40870,Parker Avenue Amherst Station North,42.940171,-78.839046,0,
41697,41697,Payne Avenue 15th Avenue South,43.049363,-78.877344,0,
41750,41750,Payne Avenue East Avenue North Near,43.047576,-78.876243,0,
41760,41760,Payne Avenue East Avenue South Near,43.047997,-78.876625,0,
41770,41770,Payne Avenue Edward Street South Ne,43.042178,-78.874395,0,
41780,41780,Payne Avenue Evans Street North Far,43.039582,-78.873334,0,
41800,41800,Payne Avenue Meadow Drive North Nea,43.052101,-78.878512,0,
41830,41830,Payne Avenue Rosebrock Avenue North,43.042118,-78.874204,0,
41880,41880,Payne Avenue Taber Place South Near,43.039896,-78.873615,0,
41920,41920,Payne Avenue Walck Road North Nears,43.044186,-78.874974,0,
41930,41930,Payne Avenue Walck Road South Nears,43.044828,-78.875397,0,
41950,41950,Payne Avenue Wheatfield Street Sout,43.037198,-78.872656,0,
41990,41990,Pearl Street Chippewa Street South,42.890581,-78.874079,0,
42000,42000,Pearl Street Church Street South Ne,42.883521,-78.87639,0,
42010,42010,Pearl Street Court Street South Far,42.885851,-78.875607,0,
42020,42020,Pearl Street West Eagle Street Sout,42.884658,-78.876047,0,
42030,42030,Pearl Street West Huron Street Sout,42.889041,-78.874598,0,
42070,42070,Pearl Street Seneca Street South,42.880972,-78.877189,0,
42090,42090,Pearl Street Tupper Street South,42.893815,-78.873098,0,
42180,42180,Perry Street Chicago Street East,42.874212,-78.867078,0,
42190,42190,Perry Street Chicago Street West,42.874316,-78.867026,0,
42220,42220,"Perry Street Louisiana Street West ",42.873838,-78.864366,0,
42230,42230,Perry Street Louisiana Street East,42.873743,-78.86436,0,
42240,42240,Perry Street Michigan Avenue East F,42.876106,-78.870211,0,
42250,42250,Perry Street Michigan Avenue West,42.876006,-78.86964,0,
42460,42460,Pine Avenue 10th Street East Nearsi,43.094599,-79.050856,0,
42470,42470,Pine Avenue 10th Street West Nearsi,43.094787,-79.050351,0,
42480,42480,Pine Avenue 13th Street East Nearsi,43.094757,-79.046938,0,
42490,42490,Pine Avenue 13th Street West Nearsi,43.094996,-79.046388,0,
42500,42500,Pine Avenue 15th Street East Nearsi,43.094848,-79.044364,0,
42510,42510,Pine Avenue 15th Street West Nearsi,43.095093,-79.043642,0,
42520,42520,Pine Avenue 17th Street East Nearsi,43.094967,-79.041762,0,
42530,42530,Pine Avenue 17th Street West Nearsi,43.095192,-79.041245,0,
42540,42540,Pine Avenue 19th Street East Nearsi,43.095022,-79.039275,0,
42550,42550,Pine Avenue 19th Street West Nearsi,43.09519,-79.038807,0,
42560,42560,Pine Avenue 22nd Street East Nearsi,43.095007,-79.035836,0,
42570,42570,Pine Avenue 22nd Street West Nearsi,43.095195,-79.035954,0,
42580,42580,Pine Avenue 24th Street East Nearsi,43.095019,-79.033474,0,
42590,42590,Pine Avenue 24th Street West Nearsi,43.095217,-79.0333,0,
42600,42600,Pine Avenue 25th Street East Nearsi,43.095054,-79.032091,0,
42620,42620,Pine Avenue 27th Street East Nearsi,43.09505,-79.029638,0,
42630,42630,Pine Avenue 27th Street West Nearsi,43.095199,-79.029292,0,
42640,42640,Pine Avenue 29th Street East Nearsi,43.095047,-79.027144,0,
42650,42650,Pine Avenue 29th Street West Nearsi,43.095197,-79.026858,0,
42660,42660,Pine Avenue 35th Street East Nearsi,43.095083,-79.021234,0,
42680,42680,Pine Avenue 37th Street West Opposi,43.095368,-79.018886,0,
42681,42681,Pine Avenue 38th Street East Nearsi,43.095083,-79.018245,0,
42710,42710,Pine Avenue 7th Street East Nearsid,43.094442,-79.054579,0,
42720,42720,Pine Avenue 7th Street West Nearsid,43.094623,-79.054261,0,
42730,42730,"Pine Street East Main Street North ",42.768064,-78.607823,0,
42740,42740,Pine Street East Union Street North,42.717425,-78.825858,0,
42741,42741,Niagara Falls Blvd Builders Way Eas,43.089557,-78.991696,0,
42760,42760,Pine Avenue Hyde Park Boulevard Eas,43.095146,-79.024563,0,
42770,42770,Pine Avenue Hyde Park Boulevard Wes,43.095238,-79.024914,0,
42777,42777,Pine Avenue 6th Street East,43.094444,-79.055805,0,
42780,42780,Pine Avenue Main Street West Nearsi,43.094562,-79.055783,0,
42790,42790,Pine Avenue Packard Road East Nears,43.093797,-79.011279,0,
42800,42800,Pine Avenue Packard Court East Oppo,43.094375,-79.015915,0,
42810,42810,Pine Avenue Packard Court West Oppo,43.094742,-79.015871,0,
42830,42830,Pine Avenue Portage Road West Nears,43.094895,-79.04846,0,
42840,42840,Pine Avenue Robbins Drive West Near,43.095318,-79.02126,0,
42845,42845,Pine Ridge Heritage Blvd Genesee St,42.920508,-78.793246,0,
42910,42910,Aurora Street Pleasant Avenue South,42.902765,-78.671751,0,
42920,42920,Pleasant Avenue Rite Aid East,42.902378,-78.671986,0,
42930,42930,"Plymouth Avenue Connecticut Street ",42.904877,-78.888605,0,
42940,42940,Plymouth Avenue Hampshire Street No,42.911318,-78.894663,0,
42950,42950,Plymouth Avenue Massachusetts Avenu,42.909676,-78.893166,0,
42960,42960,Plymouth Avenue Pennsylvania Avenue,42.900187,-78.884024,0,
42970,42970,Plymouth Avenue Porter Avenue North,42.902598,-78.886464,0,
42980,42980,Plymouth Avenue Rhode Island Street,42.908153,-78.891693,0,
42990,42990,Plymouth Avenue Vermont Street Nort,42.90665,-78.890239,0,
43000,43000,Plymouth Avenue York Street North,42.903307,-78.887083,0,
43060,43060,Porter Avenue Busti Avenue West,42.900446,-78.894063,0,
43080,43080,Porter Avenue Fargo Avenue East,42.902428,-78.889936,0,
43090,43090,Porter Avenue Fargo Avenue West,42.902717,-78.889596,0,
43130,43130,Porter Avenue Jersey Street West,42.90268,-78.884479,0,
43170,43170,Porter Avenue Niagara Street East,42.901129,-78.892423,0,
43180,43180,Porter Avenue Niagara Street West,42.901527,-78.891966,0,
43200,43200,NFIA Driveway NFIA Static,43.101638,-78.93956,0,
43210,43210,Porter Avenue Plymouth Avenue East,42.902727,-78.886886,0,
43220,43220,Porter Avenue Plymouth Avenue West,42.902897,-78.886572,0,
43250,43250,Porter Avenue Richmond Avenue East,42.902446,-78.882945,0,
43290,43290,Porter Avenue West Avenue West,42.902996,-78.888326,0,
43294,43294,Portage Rd Cedar Ave North,43.096697,-79.049942,0,
43295,43295,Portage Rd  Cedar Ave South,43.096848,-79.050274,0,
43296,43296,Portage Rd Elmwood Ave North,43.098246,-79.050553,0,
43297,43297,Portage Rd Elmwood Ave South,43.098455,-79.050837,0,
43300,43300,Portage Road Haeberle Avenue North,43.0955,-79.048991,0,
43310,43310,Rainbow Boulevard 2nd Street West N,43.084246,-79.060101,0,
43320,43320,Rainbow Boulevard 3rd Street West,43.083727,-79.058644,0,
43350,43350,Rainbow Boulevard 4th Street West,43.083668,-79.057285,0,
43359,43359,Rainbow Boulevard John B. Daly Aven,43.082972,-79.049838,0,
43440,43440,Red Jacket Parkway Mt. Mercy Academ,42.845848,-78.811373,0,
43561,43561,Rainbow Boulevard 6th Street West,43.083777,-79.054825,0,
43564,43564,Rainbow Boulevard 5th Street West,43.083716,-79.055997,0,
